1.126951e-03	1.213248e+00	1.216132e+00	1.213769e+00	1.213312e+00	1.213253e+00	1.213247e+00	
1.127730e-03	1.214589e+00	1.217402e+00	1.215094e+00	1.214651e+00	1.214594e+00	1.214588e+00	
1.128510e-03	1.215934e+00	1.218674e+00	1.216423e+00	1.215994e+00	1.215939e+00	1.215934e+00	
1.129289e-03	1.217283e+00	1.219946e+00	1.217755e+00	1.217341e+00	1.217288e+00	1.217283e+00	
1.130070e-03	1.218636e+00	1.221219e+00	1.219090e+00	1.218691e+00	1.218640e+00	1.218635e+00	
1.130851e-03	1.219992e+00	1.222493e+00	1.220429e+00	1.220045e+00	1.219996e+00	1.219992e+00	
1.131632e-03	1.221352e+00	1.223768e+00	1.221771e+00	1.221402e+00	1.221356e+00	1.221352e+00	
1.132414e-03	1.222716e+00	1.225044e+00	1.223117e+00	1.222764e+00	1.222720e+00	1.222715e+00	
1.133197e-03	1.224083e+00	1.226321e+00	1.224466e+00	1.224129e+00	1.224087e+00	1.224083e+00	
1.133980e-03	1.225454e+00	1.227598e+00	1.225818e+00	1.225497e+00	1.225457e+00	1.225454e+00	
1.134764e-03	1.226829e+00	1.228877e+00	1.227174e+00	1.226870e+00	1.226832e+00	1.226828e+00	
1.135548e-03	1.228207e+00	1.230156e+00	1.228533e+00	1.228245e+00	1.228210e+00	1.228207e+00	
1.136333e-03	1.229589e+00	1.231436e+00	1.229896e+00	1.229625e+00	1.229592e+00	1.229588e+00	
1.137118e-03	1.230974e+00	1.232717e+00	1.231262e+00	1.231008e+00	1.230977e+00	1.230974e+00	
1.137904e-03	1.232363e+00	1.233999e+00	1.232631e+00	1.232395e+00	1.232366e+00	1.232363e+00	
1.138690e-03	1.233756e+00	1.235282e+00	1.234004e+00	1.233785e+00	1.233758e+00	1.233756e+00	
1.139477e-03	1.235153e+00	1.236566e+00	1.235381e+00	1.235179e+00	1.235155e+00	1.235152e+00	
1.140265e-03	1.236553e+00	1.237851e+00	1.236760e+00	1.236576e+00	1.236554e+00	1.236552e+00	
1.141053e-03	1.237956e+00	1.239136e+00	1.238144e+00	1.237978e+00	1.237958e+00	1.237956e+00	
1.141841e-03	1.239363e+00	1.240423e+00	1.239530e+00	1.239382e+00	1.239365e+00	1.239363e+00	
1.142630e-03	1.240774e+00	1.241710e+00	1.240920e+00	1.240791e+00	1.240775e+00	1.240774e+00	
1.143420e-03	1.242188e+00	1.242998e+00	1.242314e+00	1.242203e+00	1.242189e+00	1.242188e+00	
1.144210e-03	1.243606e+00	1.244287e+00	1.243711e+00	1.243618e+00	1.243607e+00	1.243606e+00	
1.145001e-03	1.245028e+00	1.245577e+00	1.245111e+00	1.245037e+00	1.245028e+00	1.245028e+00	
1.145792e-03	1.246453e+00	1.246868e+00	1.246515e+00	1.246460e+00	1.246453e+00	1.246453e+00	
1.146584e-03	1.247881e+00	1.248160e+00	1.247923e+00	1.247886e+00	1.247882e+00	1.247881e+00	
1.147377e-03	1.249313e+00	1.249453e+00	1.249334e+00	1.249316e+00	1.249313e+00	1.249313e+00	
1.148169e-03	1.250749e+00	1.250751e+00	1.250750e+00	1.250749e+00	1.250749e+00	1.250749e+00	
1.148963e-03	1.252188e+00	1.252299e+00	1.252228e+00	1.252195e+00	1.252189e+00	1.252188e+00	
1.149757e-03	1.253631e+00	1.253848e+00	1.253708e+00	1.253645e+00	1.253633e+00	1.253631e+00	
1.150552e-03	1.255077e+00	1.255397e+00	1.255191e+00	1.255098e+00	1.255080e+00	1.255077e+00	
1.151347e-03	1.256527e+00	1.256948e+00	1.256676e+00	1.256554e+00	1.256530e+00	1.256527e+00	
1.152142e-03	1.257980e+00	1.258500e+00	1.258163e+00	1.258013e+00	1.257984e+00	1.257980e+00	
1.152939e-03	1.259437e+00	1.260053e+00	1.259653e+00	1.259476e+00	1.259442e+00	1.259437e+00	
1.153735e-03	1.260897e+00	1.261608e+00	1.261146e+00	1.260942e+00	1.260903e+00	1.260897e+00	
1.154533e-03	1.262360e+00	1.263163e+00	1.262640e+00	1.262411e+00	1.262367e+00	1.262361e+00	
1.155331e-03	1.263828e+00	1.264719e+00	1.264138e+00	1.263883e+00	1.263835e+00	1.263828e+00	
1.156129e-03	1.265298e+00	1.266276e+00	1.265637e+00	1.265359e+00	1.265306e+00	1.265298e+00	
1.156928e-03	1.266772e+00	1.267835e+00	1.267139e+00	1.266838e+00	1.266781e+00	1.266772e+00	
1.157728e-03	1.268250e+00	1.269394e+00	1.268643e+00	1.268320e+00	1.268259e+00	1.268250e+00	
1.158528e-03	1.269731e+00	1.270955e+00	1.270150e+00	1.269805e+00	1.269741e+00	1.269731e+00	
1.159328e-03	1.271215e+00	1.272517e+00	1.271660e+00	1.271294e+00	1.271225e+00	1.271215e+00	
1.160129e-03	1.272703e+00	1.274079e+00	1.273171e+00	1.272786e+00	1.272714e+00	1.272703e+00	
1.160931e-03	1.274194e+00	1.275643e+00	1.274685e+00	1.274281e+00	1.274206e+00	1.274194e+00	
1.161733e-03	1.275689e+00	1.277208e+00	1.276202e+00	1.275779e+00	1.275701e+00	1.275689e+00	
1.162536e-03	1.277187e+00	1.278774e+00	1.277721e+00	1.277281e+00	1.277199e+00	1.277187e+00	
1.163340e-03	1.278689e+00	1.280341e+00	1.279242e+00	1.278785e+00	1.278701e+00	1.278689e+00	
1.164144e-03	1.280194e+00	1.281909e+00	1.280766e+00	1.280293e+00	1.280206e+00	1.280194e+00	
